,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-07-02 13:45:07,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 100%,,,,,,
1,2022-07-02 13:50:38,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
2,2022-07-02 13:51:04,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
3,2022-07-02 13:52:26,Other,LOW GRIP CONDITIONS,,,,,,
4,2022-07-02 13:56:06,Other,WET TRACK,,,,,,
5,2022-07-02 13:59:04,Drs,DRS DISABLED,DISABLED,,,,,
6,2022-07-02 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2022-07-02 14:04:30,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
8,2022-07-02 14:04:42,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
9,2022-07-02 14:04:48,CarEvent,CAR 77 (BOT) SPUN AND CONTINUED AT TURN 17,,,,,77,
10,2022-07-02 14:17:59,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
11,2022-07-02 14:18:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 5 (VET),,,,,,
12,2022-07-02 14:24:25,Drs,DRS DISABLED,DISABLED,,,,,
13,2022-07-02 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2022-07-02 14:35:33,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 13,,,,,1,
15,2022-07-02 14:36:47,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 3,,,,,6,
16,2022-07-02 14:38:24,Other,CAR 6 (LAT) TIME 2:05.637 DELETED - TRACK LIMITS AT TURN 3 LAP 19 15:36:32,,,,,,
17,2022-07-02 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
18,2022-07-02 14:40:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
19,2022-07-02 14:40:53,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 1,,,,,6,
20,2022-07-02 14:47:00,Drs,DRS DISABLED,DISABLED,,,,,
21,2022-07-02 14:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
22,2022-07-02 14:52:04,CarEvent,CAR 1 (VER) SPUN AND CONTINUED AT TURN 15,,,,,1,
23,2022-07-02 14:53:34,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
24,2022-07-02 14:53:54,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
25,2022-07-02 14:53:58,CarEvent,CAR 6 (LAT) SPUN AND CONTINUED AT TURN 1,,,,,6,
26,2022-07-02 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
27,2022-07-02 15:00:15,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
28,2022-07-02 15:00:16,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
29,2022-07-02 15:00:37,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
30,2022-07-02 15:00:45,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 14,,,,,16,
